id,text
1956,how old do my children need to be to open an account?
1957,is there any way to cancel a transfer?
1958,a transfer has been made in my account that i need to cancel.  this was a mistake on my part and i hope we can get this resolved quickly.
1959,how much you charge for exhcange
1960,i have a pending transaction in my app. how is it still pending if i pulled the cash out from the atm earlier?
1961,the terminal i paid at wouldn't take my card. is something wrong?
1962,i've completely forgot the code to get into the app.
1963,"could you refund my transaction, i paid it into the wrong account. i need to be able to pay it into the right account by tomorrow."
1964,is the cash withdrawal going to show?
1965,how old can one use your service?
1966,i need to reset my passcode. where do i go to do that?
1967,do yo charge a fee for exchanging foreign currencies?
1968,how much to exchange currencies?
1969,my passcode won't work.
1970,why would i receive an error that my transfer isn't possible when i've done it before?
1971,i want to use my card. how do i activate it?
1972,may i change my pin?
1973,i can't seem to make a standard bank transfer. i have tried at least five times already but none of them are going through. please tell me what is wrong?
1974,how long does the cash withdrawal take to pend?
1975,someone might be using my card that is not me.
1976,how can i revert a transaction from this morning?
1977,i was wondering if there were any discounts offered for frequent currency exchanges?
1978,can you tell me about the exchange fee?
1979,when my card expires do you send a new card?
1980,can you tell me why i wasn't able to complete my transfer?
1981,i am trying to transfer money and something is going wrong.
1982,i bought some things this morning but the payment shows that it is pending
1983,i don't know my password anymore.
1984,am i able to order a new card and have it sent to me in china?
1985,what is the process for activating my card and using it?
1986,"i tried transferring money to a beneficiary, however, i was unsuccessful."
1987,i'm really upset because i made a typo during a transfer and now i've sent money to the wrong account.  i can't fix this with the app.  please help me immediately!
1988,my card is due to expire
1989,i am waiting for a payment to go through.
1990,help me please!  my card was stolen!
1991,help! i need to cancel a transaction.
1992,i've forgotten my app passcode completely.
1993,i was unable to transfer money from my account.
1994,is there a reason that my transfer failed?
1995,what is the pending payment on my card about?
1996,what is the longest that a payment will show pending?  there is one showing that has been sitting there a few days.
1997,what steps do i need to take to change my card pin?
1998,what does pending payment mean?
1999,there are transactions that i don't recognize. what do i do if i think someone is using my card?
2000,i submitted a transaction but it was for the incorrect account.
2001,a transfer could not be completed.
2002,why can't i make a transfer?
2003,i can't find my code
2004,what should i do if i think someone stole my details and used my information to make some transactions?
2005,"after i make a payment, how long will it be before it transitions from 'pending' to complete?"
2006,i made a payment that's pending. will it go through?
2007,will this card work at any atm?
2008,how do i cancel my transfer?
2009,why does my account show as pending a cash withdrawal from the atm that i have already made?
2010,is my new card activated?
2011,i need to order a new card as my old one will expire soon. can you tell me how to order a new one?
2012,my new card came in.  how do i activate?
2013,"i needed to send my friends some money urgently.  i tried multiple times to transfer the money this morning, but the transfer keeps failing.  can you tell me why the transfer is getting rejected?"
2014,just received a message that my transfer is not possible??  what is going on.  i have done this before with no issues.
2015,there is a payment showing as pending and hasn't posted for a few days.  when will it post?
2016,do currency exchanges cost extra?
2017,"when i tried to pay for my bus ride, the contactless payment wouldn't work. how can i prevent this in the future?"
2018,what should i do?  my card has been stolen!
2019,how do i know which atms will accept this card?
2020,i really need some help to understand why my transfer keeps failing. i'm trying to send money to a friend. please help.
2021,which atm's am i able to change my pin?
2022,i need to know what is going on. i'm attempting to purchase a flat and need the money to pay on my initial mortgage payment. i'm only getting an error. can you find out what's going on and help in making the transfer?
2023,do i need to go to an office to change my pin?
2024,do you have to be 18 to make an account?
2025,please help revert my transaction from this morning.
2026,can you please tell me why my transfer failed?
2027,what do i do if my card expires soon?
2028,how long and how much does it cost for new card
2029,i got some items this morning but the payment says pending
2030,i need help resetting my passcode to access my app.
2031,i tried to pay through my account but the payment is not going through. what's going on?
2032,one of my transactions needs to be canceled.
2033,what does pending mean?
2034,can i open an account for my children?
2035,i would like to be assisted with the activation of my card.
2036,someone stole my wallet with my card in it while vacationing in spain. i really need my card blocked and a new one ordered.
2037,please help my transfer go through
2038,what is the age to open an account?
2039,what should i do if i forgot my passcode?
2040,what is the currency exchange fee?
2041,activating my card
2042,i don't remember my code to get into the app.
2043,the cash i deposited using the atm is still pending
2044,i tried to make a transfer and it failed.
2045,what atms can i use my card?
2046,what is the reason i couldn't do a transfer to a beneficiary?
2047,i made a transaction but did it to the wrong account.
2048,is there a fee for exchanging foreign currencies?
2049,i think someone has hacked my card!
2050,show me please how to reset my passcode.
2051,what steps can i take if someone else is using my card?
2052,can i resent my passcode?
2053,what age do my kids need to be to use your service?
2054,there is a withdrawal waiting.
2055,i need assistance completing a transfer. i'm trying to purchase a flat and need the money for the initial mortgage payment. i keep getting an error and the transfer is not going through. what is going on here?
2056,i don't recognize some transactions.  is someone else using it?
2057,how do i get a new expiration date?
2058,how to change the pin on my card?
2059,"my card info was stolen, what do i do?"
2060,your atm pin can be changed at any visa or mastercard atm with pin services. certain countries don't support atm pin changes.
2061,"i want to start using my card, how do i activate it?"
2062,transfer has failed.
2063,i notice there's a pending payment on my card.
2064,i couldn't complete card activation.
2065,why is a transfer to a beneficiary not possible?
2066,"i want to use my card, how would i activate it?"
2067,what do i have to do to cancel a transfer?
2068,how long until a cash withdrawal will show on my account
2069,please tell me why i am having problems transferring to a beneficiary.
2070,my account was charged for a withdraw i tried to make that was decline.
2071,why is my payment still pending?
2072,will there be a charge for exchanging foreign currency?
2073,payment did not process
2074,need to know places i can withdraw money
2075,i can't remember what my password is
2076,i misplaced my card and i dont know where the last place is where i used the card last. can you look at my account and tell me the last place i used the card?
2077,can i change my pin at the atm?
2078,how long does it take for a new purchase to stop being considered pending?
2079,i want to revert a transaction i did this morning
2080,"i can not seem to make a successful transfer, can you tell me what i'm doing wrong?"
2081,"someone stole my wallet earlier today, not sure exactly when, probably on piccadilly circus. can you check if there were any attempts to use the card and obviously block it?"
2082,is it possible for a transaction to be cancelled?
2083,why is my cash withdrawal still pending?
2084,how do i know it is a mastercard atm?
2085,where can i withdraw money from?
2086,i can't log in
2087,is there any nearby atm's?
2088,i've been unable to pay contactless with my card for over a week now. is there a way to fix this issue?
2089,i lost my wallet today with all my credit cards. will you please block the card and send a replacement?
2090,"if i am overseas, how do i change my pin?"
2091,i would like to change my card pin.
2092,my card expires very soon.  what is the cost and delivery time to get a new one?
2093,"when exchanging currencies, is there an extra fee?"
2094,why did i receive an error message saying that my transfer was not possible?
2095,the expiration date of my card is approaching .
2096,help me reset the passcode.
2097,can i order a new card by phone?
2098,the card can be used at which atms?
2099,how do i stop fraud to my account?
2100,i want a reason as to why my beneficiary is not allowed?
2101,why is my cash withdrawal still showing as pending?
2102,"i am in austria right now. i need to change my pin asap, so can i still do this from here?"
2103,"please help me, there is a transaction in the incorrect account."
2104,how do i deal with a stolen card?
2105,why is this beneficiary being rejected?
2106,why was i not allowed to do a transfer to a beneficiary?
2107,what do i do if someone used my card without my permission?
2108,"what is the reason when i tried to pay contactless at the bus, it didnt work?"
2109,i wasn't allowed to transfer to my account
2110,how do i troubleshoot my contactless?
2111,"hi, i'm in progress of purchasing a flat and am trying to make to make a payment.  an error is appearing, and i need assistance."
2112,i need help with activating my card
2113,do i pay extra for exchange?
2114,tell me how to reset the passcode.
2115,"i believe my card has been stolen, what can i do about this situation? it's urgent."
2116,cancel a transaction
2117,i was unable to transfer money to a beneficiary.
2118,"i think my pin has been compromised, what do i do?"
2119,is ordering a new card from china available?
2120,what atm locations are near me?
2121,"my card has been stolen. i reported it with the police, but i need to report it with you as well."
2122,how much extra will i be charged for exchanging foreign currency?
2123,where is the closest atm to me?
2124,why do i still have a pending cash withdrawal?
2125,i must change my pin as soon as possible.
2126,do i get any sort of discount on volume for a lot fo currency exchanges?
2127,does it cost to exchange currencies?
2128,what is the age limit for opening a new account
2129,how long does an item i bought show as pending?
2130,i have forgotten my passcode
2131,a fee shouldn't apply to me if my card was stolen.
2132,can you tell me the status of my new card?
2133,whats the minimum age to have an account
2134,why did my account decline a incoming transfer
2135,how do i set up an account for my children?
2136,"my job requires me to do a lot of exchanging currency, and i was wondering about any possible discounts or lower prices."
2137,something is wrong with my passcode
2138,someone took my card without permission
2139,i am not seeing recent cash withdrawal on my account.
2140,"i've been to several different countries, can i exchange the cash with a discount for a large transaction?"
2141,i want to cancel a transaction.
2142,i tried to make a transfer to a beneficiary and it didn't go through
2143,"hi, i am currently in the process of buying a flat and i am waiting for the mortgage to go through but it keeps showing up as an error.  do you know what could be causing this and can you help me get the money over."
2144,why  am i being told this  transfer will not  go thru
2145,do my kids have to be a certain age to use this service?
2146,what is the next step if my card is about to expire.
2147,are there any exchange fees
2148,i cannot make a transfer to another account.
2149,i want to revert a transaction i did
2150,is my cash withdrawal pending?
2151,what age do you have to be?
2152,can i freeze my card right now?
2153,"i want to activate my card, how do i do it?"
2154,where can i activate my card?
2155,can i wait for you to send me a new card when mine's about to expire?
2156,my card payment has been on pending forever. what is the problem? it should have gone through at some time by now.
2157,how can i change my tholepin ?
2158,i made the incorrect payment for my rent yesterday and this needs to be fixed by no later than tomorrow. how can you help?
2159,can i change my pin number at a cash machine?
2160,"if i am not in the country and i need to change my pin, how can this be done?"
2161,do you offer any discounts for someone who exchanges currencies frequently?
2162,why do my transfers keep failing?
2163,i would like to change my pin.
2164,what is the closest atm?
2165,how can i activate my card so i can start using it?
2166,is there a way to undo a transaction?
2167,why didnt my account allow a transfer
2168,my new card needs activating.
2169,does it cost anything to do currency exchanges?
2170,"i just got my card and want to use it, how do i activate my card?"
2171,why did my transfer fail?
2172,help me cancel my transaction
2173,someone i don't know has used my card without permission.
2174,"i have to transfer money over to my mother, and i have tried numerous times and all that keeps happening is error messages."
2175,what are your policies for card transfers?
2176,i'm still waiting on a payment
2177,can i change my pin on holiday?
2178,what would the age limit be?
2179,is the closest atm to me within 2 miles?
2180,i tried to get cash at some atm in the city centre earlier but the machine declined my card. i've seen it still shows up as pending in my account. please cancel it immediately as i definitely have not received that money!
2181,my transfer will not go through.
2182,i need to exchange some foreign currency. what's the charge for doing that?
2183,"if my card is going to expire this month, do i need to order a new one?"
2184,i no longer have my passcode.
2185,can you help me transfer money into my friend's bank account? i tried to do it but it keeps rejecting me. i need to get the money in there asap. i have enough and all the account info is correct.
2186,are my contactless settings correct? i tried to use it today but it wasn't working.
2187,the app passcode has completely slipped my mind.
2188,can my pin changed remotely without visiting a bank?
2189,why can't you allow my beneficiary?
2190,how do i use my new card?
2191,"i will need to get a new card soon, how do i order?"
2192,can i stop a transaction?
2193,i'm concerned because my cash withdrawal is pending.
2194,my contactless is not working
2195,what should i do if someone else used my card?
2196,what is the youngest age in order to have an account?
2197,why is this payment pending?
2198,what age do you have to be to open an account?
2199,"my card was declined and i did not receive money from the atm earlier, yet it show on my account that it is pending."
2200,what cash stations take this card?
2201,i need a new passcode.
2202,why won't you let me name x as a beneficiary?
2203,how much will i be charged for a cross-currency exchange?
2204,my account transfer was blocked.
2205,why am i not allowed to transfer money to my cryptocurrency exchange?
2206,it didnt work when i tried to pay contactless at the bus today. why?
2207,what are the age requirements for opening an account?
2208,is there an exchange fee?
2209,my card data has been exposed.
2210,please inform me how to get a new card as mine is about to expire.
2211,can i have my card activated?
2212,why is the payment i made still pending?
2213,please tell me how to change my pin.
2214,do all atms take this card?
2215,i have tried 5 times at this point to complete a transfer that's simply standard. what appears to be the problem? is your system messed up?
2216,how do i report my card as lost or stolen?
2217,how many years old do i have to be?
2218,i've been trying to do a transfer multiple times and have failed? is the system down?
2219,i would like to get an account for my child.
2220,i seem to of forgotten my passcode.
2221,"i need to order a  new card, mine is about to expire and i need to know how much it will cost and how long until i receive it."
2222,why did the bank reject my transfer?
2223,"i removed cash from an atm earlier but it shows up as pending in the app. how can this still be pending, i already received the cash?"
2224,can i cancel a transfer if is already processed?
2225,what can i do if my passcode won't work?
2226,am i able to change my pin at certain cash machines?
2227,please help me.  my card is missing.
2228,is it possible for me to change my pin number?
2229,when my card expires what happens to my account?
2230,where can i find mastercard atms?
2231,set a new pin please.
2232,where are the atms that i can use mastercard?
2233,is there a discount for frequently exchanging currencies?
2234,the cash i got at the atm is still in my account.
2235,am i allowed to transfer money to a beneficiary?
2236,i made a mistake when i did a transfer so now what can i do to fix that?
2237,i believe someone is using my card without my agreement!
2238,my card payment still pending
2239,i need immediate assistance in canceling a transfer which was a mistake. please help me quickly so this does not go through.
2240,why couldn't i transfer to a beneficiairy?
2241,how much do you charge for exchange rates?
2242,i tried to make a payment with my card and it was declined. why is it pending?
2243,my new pin needs to be set.
2244,how can i change my pin?  help.
2245,please help me!  i need to cancel a transaction.
2246,my withdrawl is still pending.  why?
2247,do i get a discount if i exchange currencies a lot?
2248,i am on vacation in spain and think someone saw my pin when... can i change it at a local atm?
2249,how do i order a new card when my old one is ready to expire?
2250,why did my transfer to a beneficiary fail?
2251,my card is about to expire.  are there any costs with a replacement card?  how quick do you mail it to me?
2252,how can i change my old pin to a new one?
2253,what atms can i use my card at?
2254,"since my card is about to expire, what do i do to get a new one?"
2255,"hey, i'm buying a flat and i need my mortgage to go though. however, every time i check i get an error message. is there any way you can help me with this transfer."
2256,i'd like to open an account for my children. how can i do that?
2257,is there a way yo change my pin?
2258,may i receive a different card pin
2259,i made a mistake with a transaction!
2260,what should i do when my card reaches its expiry date?
2261,how old do kids have to be to open an account?
2262,are there any atm's near me that accept this card?
2263,what does it mean when a payment is pending?
2264,what could possibly be the cause of my failed transfer?
2265,can you give me info about what to do when my card expires?
2266,i tried activating my bill of fare and it didn't workplace
2267,"so earlier i went to an atm and got cash. but when i checked the app, it states that the withdrawal is pending. how can that be when i have the cash on me?"
2268,i am not sure but someone else might be using my card
2269,what do i do if my card was stolen.
2270,i have a payment which has not been approved.
2271,what commission do you take for currency exchage?
2272,it seems someone used my card! there are a few transactions from a small town in the middle of nowhere that i definitely have not made! please prevent them from using it immediately!
2273,can i have a new card shipped to china?
2274,my card has been compromised. i see a bunch of online shopping charges that i didn't make. i need to freeze it immediately.
2275,"if i exchange currencies frequently, is there a discount?"
2276,what is the meaning of a pending payment?
2277,hello - i'm on the app and trying to purchase crypto. it's not going through. what am i doing wrong?
2278,how can i cancel a transaction to a wrong account?
2279,is there a reason behind why my transfer did not work?
2280,"hi, i'm buying my son bertie a starter home in london.  i'm just trying to send the 5% deposit over to the agent. it's only 200,000 pound but seems to be throwing an error.  what is going on?  if i wait any longer the house prices might rise, can you look in to it please?"
2281,what atms can i use this card at?
2282,help! i lost my card!
2283,could my daughter open an account?
2284,how can my new card be renewed?
2285,is there places where i can't withdraw money?
2286,my transfer to another account was not allowed. why is that?
2287,can i change my pin on my phone?
2288,my transfer didn't complete. why can't i access funds?
2289,"the expiration of my card is near, how do i order a new card?"
2290,how old do i have to be?
2291,is there an age limit to when my child can use these services?
2292,how do i finalize a card payment
2293,i tried activating my plug-in and it didn't piece of work
2294,if i want to change my pin number can i directly from an atm?
2295,can you tell me where  can change my pin?
2296,i completed a payment with my card a while ago. it's still showing up as pending. what time frame does this normally take? it doesn't appear to have worked.
2297,why can't i transfer to a beneficiary?
2298,how do i turn on my new card?
2299,help! someone stole my card!
2300,why hasn't my card payment cleared yet?
2301,how do i use contactless payments?
2302,my payment's stuck on pending.
2303,can i change my pin online?
2304,"my card is still pending, i've been waiting a while."
2305,why would a transfer to a beneficiary not go through?
2306,do i need to order a new card before it expires?
2307,a transfer was not allowed to an account.
2308,i cannot remember my passcode.
2309,"i made a mistake of transferring, can i cancel my previous transfer?"
2310,what steps do i have to go through in order to activate my new card?
2311,how do i order a new card if my current one is about to expire?
2312,i need to move money to another beneficiary. why is it not working?
2313,i think someone is using my card to make transactions i don't remember.
2314,my card payment has been pending for a long time now. why is it taking so long to take. it should have already made it through.
2315,what is the procedure for activating this card?
2316,"someone stole my card. i need to report it stolen. i made a police report already, but how do i report it with you?"
2317,what atms will accept this type of card?
2318,is there an extra charge to exchange different currencies?
2319,"cash withdrawal has been pending, why is it so?"
2320,do i have to go to an actual bank to change my pin?
2321,i did a transaction this morning and now i want to cancel it.
2322,i think that my card has been stolen!
2323,my money didnt go through after i transferred.
2324,"i'm not certain, but someone may be using my card."
2325,why do i have a failed transfer
2326,what kind of atms would this card be accepted at?
2327,for some reason my contactless has stopped working. i don't know what the problem is. what can i do?
2328,is there a way to change my pin without having to go to the bank?
2329,i think my wallet fell out on the tube today! i realized as soon as i got to my desk. how do i cut off the card?
2330,i need my card activated.
2331,why is my cash withdrawal from the atm still not yet showing as confirmed in my account?
2332,can i call to get my card activated?
2333,i just realised i made the wrong payment yesterday. can you please change it to the right account? it's my rent payment and really really needs to be in the right account by tomorrow
2334,my transfer appeared not to work.
2335,is there a few for exchanging foreign currencies?
2336,"hey, i tried to withdraw some cash earlier and it's saying it's pending? will i be charged for this?"
2337,i wish to cancel a transfer
2338,my cash withdrawal has not come out of my account yet.
2339,"i withdrew some cash, when is it going to show?"
2340,i have a payment that is still pending
2341,"i need help, i lost my card"
2342,why would my beneficiary not be allowed?
2343,the transfer to an account wasn't allowed is there any other way for me to do it
2344,my last atm request did not go through due to a declined card. please cancel the request on my account.
2345,how can i fix my contactless?
2346,how long with my cash withdrawal stay pending for?
2347,where's accounting for my cash withdrawal?
2348,i can't enter my passcode.
2349,i noticed that there's a payment on my card that's pending.
2350,i need a new pin.
2351,please tell me how you can stop unauthorized payments from being made on my card since on this bill i see that this has happened. there are transactions that i never made from a place i've never been to.
2352,i really need to know how to change my pin.
